User ID,Product Name,Rating,Review Text
1869,Pants,1,"Great quality, loved it!"
1869,Dress,3,Perfect for summer.
1869,Dress,1,Fabric is soft and comfortable.
1870,Shirt,4,Perfect for summer.
1871,Jeans,2,Would buy again!
1871,Dress,2,"Great quality, loved it!"
1871,Shirt,2,Amazing fit and stylish.
1872,Shirt,5,Not worth the price.
1872,Blouse,4,Would buy again!
1873,Sweater,5,Fabric is soft and comfortable.
1874,Sweater,2,Perfect for summer.
1875,Pants,2,Not worth the price.
1875,Skirt,1,Perfect for summer.
1875,Sweater,1,Color faded after first wash.
1876,Skirt,1,Material feels cheap.
1877,Shorts,4,Perfect for summer.
1877,Skirt,4,Would buy again!
1878,Shorts,3,Color faded after first wash.
1879,Dress,4,Size was too small.
1879,T-shirt,4,Highly recommended!
1879,Dress,3,Fabric is soft and comfortable.
1880,Pants,3,Size was too small.
1881,Shorts,2,Would buy again!
1882,Sweater,2,Would buy again!
1883,Sweater,5,Fabric is soft and comfortable.
1884,T-shirt,3,Fabric is soft and comfortable.
1884,Blouse,4,Highly recommended!
1884,Sweater,3,Fabric is soft and comfortable.
1885,Dress,2,Color faded after first wash.
1885,Sweater,2,Size was too small.
1885,Jeans,2,Amazing fit and stylish.
1886,Pants,4,Highly recommended!
1887,Jacket,4,Would buy again!
1887,Shirt,3,Size was too small.
1888,Blouse,3,Fabric is soft and comfortable.
1888,Shirt,1,Would buy again!
1889,Dress,5,Fabric is soft and comfortable.
1889,Shorts,3,"Great quality, loved it!"
1889,Shorts,2,Would buy again!
1890,Dress,4,Would buy again!
1890,Skirt,5,Material feels cheap.
1891,Shorts,4,Color faded after first wash.
1891,Sweater,1,"Great quality, loved it!"
1891,Jeans,2,Would buy again!
1892,Sweater,2,Material feels cheap.
1893,Blouse,4,Would buy again!
1893,Skirt,5,"Great quality, loved it!"
1894,Shorts,3,Color faded after first wash.
1894,T-shirt,5,Fabric is soft and comfortable.
1894,Skirt,4,"Great quality, loved it!"
1894,T-shirt,2,Perfect for summer.
1895,Jeans,2,Perfect for summer.
1896,Blouse,4,Size was too small.
1897,Sweater,3,Highly recommended!
1897,Jacket,5,Not worth the price.
1898,Shirt,3,Color faded after first wash.
1898,Shirt,5,Not worth the price.
1898,Jacket,2,Size was too small.
1899,Shorts,3,Highly recommended!
1899,Blouse,4,Highly recommended!
1899,Dress,4,Size was too small.
1899,Skirt,3,Color faded after first wash.
1900,Blouse,3,Perfect for summer.
1900,Shirt,3,Would buy again!
1901,Skirt,5,Size was too small.
1902,Shirt,2,Amazing fit and stylish.
1903,Shirt,4,Would buy again!
1903,Sweater,4,Size was too small.
1904,Shirt,5,"Great quality, loved it!"
1904,T-shirt,5,Not worth the price.
1904,Dress,3,Color faded after first wash.
1905,Shorts,2,Not worth the price.
1905,Jeans,2,Highly recommended!
1905,Jacket,4,Material feels cheap.
1906,T-shirt,3,Material feels cheap.
1906,Shirt,1,"Great quality, loved it!"
1907,Blouse,2,Color faded after first wash.
1907,Skirt,1,"Great quality, loved it!"
1907,Jacket,1,Size was too small.
1908,Pants,3,Material feels cheap.
1909,Pants,2,Fabric is soft and comfortable.
1909,Skirt,1,Would buy again!
1909,T-shirt,5,Not worth the price.
1910,Jeans,5,Amazing fit and stylish.
1910,T-shirt,3,Would buy again!
1911,Skirt,1,Highly recommended!
1911,Pants,5,Highly recommended!
1912,Pants,3,Color faded after first wash.
1913,Shirt,5,"Great quality, loved it!"
1914,Dress,1,Size was too small.
1915,Blouse,2,Color faded after first wash.
1915,Shirt,3,"Great quality, loved it!"
1915,Skirt,5,Not worth the price.
1916,Shorts,3,Color faded after first wash.
1917,Skirt,4,"Great quality, loved it!"
1918,Shirt,3,Amazing fit and stylish.
1919,Sweater,5,"Great quality, loved it!"
1919,Skirt,1,Perfect for summer.
1919,Jacket,2,Size was too small.
1920,Dress,3,"Great quality, loved it!"
1920,Jacket,4,Fabric is soft and comfortable.
1920,Dress,5,Size was too small.
1921,Skirt,1,Would buy again!
1921,Jeans,5,Color faded after first wash.
1921,T-shirt,2,Amazing fit and stylish.
1921,Jeans,2,Fabric is soft and comfortable.
1922,T-shirt,1,Color faded after first wash.
1922,Dress,2,Highly recommended!
1923,Blouse,3,Color faded after first wash.
1923,Dress,3,Fabric is soft and comfortable.
1923,T-shirt,3,Material feels cheap.
1924,Sweater,1,Size was too small.
1925,Jacket,2,Material feels cheap.
1925,Dress,1,"Great quality, loved it!"
1925,Blouse,3,Color faded after first wash.
1926,Jeans,2,Perfect for summer.
1927,Jacket,4,Would buy again!
1927,Jeans,2,Fabric is soft and comfortable.
1928,Pants,4,Size was too small.
1928,Jeans,3,Size was too small.
1929,Shirt,2,Not worth the price.
1929,Blouse,3,Would buy again!
1930,T-shirt,4,Amazing fit and stylish.
1930,Skirt,4,Color faded after first wash.
1931,T-shirt,3,Amazing fit and stylish.
1931,Shorts,3,Highly recommended!
1932,Pants,4,Highly recommended!
1932,Jeans,1,Color faded after first wash.
1933,Pants,3,Highly recommended!
1934,Shorts,3,Color faded after first wash.
1935,T-shirt,1,Not worth the price.
1936,T-shirt,2,Would buy again!
1937,Jeans,4,Size was too small.
1938,Jacket,3,"Great quality, loved it!"
1939,T-shirt,3,Would buy again!
1939,Sweater,2,Size was too small.
1939,Dress,1,Would buy again!
1939,Shirt,4,"Great quality, loved it!"
1940,T-shirt,4,Would buy again!
1940,Dress,5,Would buy again!
1940,Sweater,5,Material feels cheap.
1940,T-shirt,1,Would buy again!
1941,Skirt,5,Fabric is soft and comfortable.
1942,Jacket,1,Fabric is soft and comfortable.
1943,Jacket,4,Amazing fit and stylish.
1944,Pants,2,Size was too small.
1944,Jacket,1,Highly recommended!
1944,Skirt,2,Color faded after first wash.
1945,Shorts,3,Fabric is soft and comfortable.
1946,Blouse,5,Perfect for summer.
1947,Shorts,5,Highly recommended!
1947,Pants,3,Highly recommended!
1947,Jacket,1,Perfect for summer.
1948,Sweater,3,Material feels cheap.
1949,Jacket,4,"Great quality, loved it!"
1949,Skirt,1,Color faded after first wash.
1950,Jacket,5,Not worth the price.
1951,Skirt,2,Amazing fit and stylish.
1952,Jacket,3,Color faded after first wash.
1953,Blouse,4,Not worth the price.
1953,Pants,4,Material feels cheap.
1954,Blouse,4,Would buy again!
1954,T-shirt,2,Color faded after first wash.
1954,Shirt,2,"Great quality, loved it!"
1954,Sweater,2,Material feels cheap.
1955,Skirt,5,Not worth the price.
1955,Jeans,1,Highly recommended!
1955,Jeans,2,Highly recommended!
1955,Shirt,1,Would buy again!
1956,Blouse,4,Highly recommended!
1956,Jeans,2,"Great quality, loved it!"
1956,Shorts,4,Color faded after first wash.
1957,Pants,3,Highly recommended!
1958,Pants,3,Highly recommended!
1959,Skirt,1,"Great quality, loved it!"
1960,Shirt,3,Color faded after first wash.
1961,Dress,1,"Great quality, loved it!"
1962,Pants,1,Color faded after first wash.
1962,Skirt,5,Color faded after first wash.
1963,Dress,4,Perfect for summer.
1964,Sweater,5,"Great quality, loved it!"
1964,Jeans,3,Perfect for summer.
1964,Sweater,1,Color faded after first wash.
1965,Dress,4,Not worth the price.
1966,Jacket,1,Perfect for summer.
1967,Jeans,5,Color faded after first wash.
1968,Shorts,1,Material feels cheap.
1969,T-shirt,4,Amazing fit and stylish.
1970,Skirt,5,Not worth the price.
1971,Skirt,1,Fabric is soft and comfortable.
1972,Jeans,4,Material feels cheap.
1973,T-shirt,4,Would buy again!
1974,T-shirt,3,Would buy again!
1975,Shorts,5,Size was too small.
1976,Pants,5,Highly recommended!
1976,Jeans,3,Amazing fit and stylish.
1977,Shirt,5,Color faded after first wash.
1977,Pants,3,Would buy again!
1978,Shirt,1,Material feels cheap.
1978,Dress,1,Would buy again!
1979,Shorts,3,Size was too small.
1980,Sweater,1,Fabric is soft and comfortable.
1981,Pants,4,Perfect for summer.
1981,Skirt,2,"Great quality, loved it!"
1981,Sweater,2,Amazing fit and stylish.
1981,Skirt,1,Size was too small.
1982,Shirt,2,Color faded after first wash.
1982,Jacket,5,Perfect for summer.
1982,Pants,2,Not worth the price.
1983,T-shirt,2,"Great quality, loved it!"
1983,Jacket,1,Material feels cheap.
1983,Skirt,1,Fabric is soft and comfortable.
1984,Shirt,5,"Great quality, loved it!"
1984,Blouse,3,Highly recommended!
1985,Dress,3,Color faded after first wash.
1986,Shorts,1,Material feels cheap.
1986,Shirt,2,Amazing fit and stylish.
1987,Jeans,4,Color faded after first wash.
1988,Blouse,1,Size was too small.
1989,T-shirt,3,Perfect for summer.
1990,Blouse,2,Amazing fit and stylish.
1991,Dress,4,Would buy again!
1991,T-shirt,4,Highly recommended!
1991,Shirt,3,Fabric is soft and comfortable.
1992,T-shirt,4,Perfect for summer.
1992,Sweater,5,Highly recommended!
1992,T-shirt,5,Fabric is soft and comfortable.
1992,Blouse,5,Perfect for summer.
1993,Jacket,3,Not worth the price.
1994,Blouse,1,Material feels cheap.
1994,Pants,4,Would buy again!
1995,Shirt,5,Size was too small.
1996,T-shirt,4,Not worth the price.
1996,Skirt,3,Material feels cheap.
1996,Blouse,5,Highly recommended!
1996,Skirt,4,Highly recommended!
1997,Jeans,3,"Great quality, loved it!"
1997,Pants,4,Not worth the price.
1998,Skirt,1,Highly recommended!
1999,Shirt,4,"Great quality, loved it!"
2000,T-shirt,5,Would buy again!
2001,Pants,2,Amazing fit and stylish.
2001,Jeans,3,Fabric is soft and comfortable.
2002,Skirt,5,Not worth the price.
2003,Dress,1,Not worth the price.
2003,Blouse,1,Perfect for summer.
2003,Sweater,2,Color faded after first wash.
2003,Pants,5,"Great quality, loved it!"
2004,Dress,4,Color faded after first wash.
2004,Jeans,4,Material feels cheap.
2004,Blouse,4,"Great quality, loved it!"
2004,Jeans,3,Color faded after first wash.
2005,T-shirt,5,Color faded after first wash.
2005,T-shirt,2,Highly recommended!
2005,Skirt,2,Amazing fit and stylish.
2005,Jacket,1,Highly recommended!
2006,Blouse,1,Not worth the price.
2006,Shorts,5,Would buy again!
2006,Pants,3,Not worth the price.
2006,Blouse,5,Perfect for summer.
2007,T-shirt,1,Color faded after first wash.
2007,T-shirt,3,Size was too small.
2008,Jacket,5,Material feels cheap.
2009,Jacket,1,Amazing fit and stylish.
2010,Skirt,4,Not worth the price.
2010,Blouse,4,Amazing fit and stylish.
2010,Dress,4,Size was too small.
2011,Skirt,1,Perfect for summer.
2012,T-shirt,4,Color faded after first wash.
2013,Skirt,4,Would buy again!
2013,Shirt,4,Size was too small.
2014,Dress,4,Perfect for summer.
2014,T-shirt,5,"Great quality, loved it!"
2014,Pants,1,Color faded after first wash.
2014,Jeans,3,"Great quality, loved it!"
2015,T-shirt,5,"Great quality, loved it!"
2015,Shorts,2,Size was too small.
2015,Dress,5,Amazing fit and stylish.
2016,T-shirt,4,Perfect for summer.
2017,Jacket,5,Fabric is soft and comfortable.
2018,T-shirt,5,Color faded after first wash.
2018,Shirt,3,Size was too small.
2018,Skirt,4,Color faded after first wash.
2018,Jacket,1,Amazing fit and stylish.
2019,Blouse,5,Material feels cheap.
2020,Jeans,2,Perfect for summer.
2021,Sweater,4,Perfect for summer.
2021,Shirt,4,Fabric is soft and comfortable.
2022,Sweater,4,Not worth the price.
2022,Shorts,5,Would buy again!
2023,Blouse,5,Highly recommended!
2024,Dress,3,"Great quality, loved it!"
2025,Dress,5,Would buy again!
2026,Shirt,5,"Great quality, loved it!"
2027,Shirt,5,Amazing fit and stylish.
2027,Blouse,1,Perfect for summer.
2028,Pants,4,Perfect for summer.
2028,Jacket,2,Color faded after first wash.
2028,T-shirt,1,Size was too small.
2029,Jacket,3,Color faded after first wash.
2029,Sweater,1,Perfect for summer.
2029,Dress,4,Perfect for summer.
2029,Shirt,2,Color faded after first wash.
2030,Pants,1,Size was too small.
2030,Shorts,1,"Great quality, loved it!"
2031,Dress,5,Size was too small.
2032,Sweater,3,Amazing fit and stylish.
2033,Skirt,3,Would buy again!
2034,Sweater,2,Perfect for summer.
2034,Jeans,4,Fabric is soft and comfortable.
2034,Sweater,5,Perfect for summer.
2034,Sweater,4,"Great quality, loved it!"
2035,Jeans,4,Would buy again!
2035,Jacket,2,Perfect for summer.
2035,Dress,2,Perfect for summer.
2036,Jeans,4,Highly recommended!
2036,Dress,5,Fabric is soft and comfortable.
2036,Skirt,3,Highly recommended!
2036,Skirt,3,Fabric is soft and comfortable.
2037,Jeans,1,Not worth the price.
2037,Pants,2,Highly recommended!
2037,Sweater,1,Color faded after first wash.
2037,Shorts,4,Would buy again!
2038,Skirt,4,Would buy again!
2038,Jeans,4,Highly recommended!
2038,Pants,3,Material feels cheap.
2038,Jeans,4,Material feels cheap.
2039,Jacket,1,Size was too small.
2039,Jacket,3,Perfect for summer.
2040,Dress,5,Material feels cheap.
2041,Dress,5,Size was too small.
2041,Pants,1,Perfect for summer.
2041,Jacket,5,Fabric is soft and comfortable.
2041,Shirt,4,Fabric is soft and comfortable.
2042,T-shirt,4,Perfect for summer.
2042,Sweater,5,Amazing fit and stylish.
2043,Blouse,3,Fabric is soft and comfortable.
2044,Shorts,4,Fabric is soft and comfortable.
2045,T-shirt,3,Would buy again!
2045,Pants,1,Highly recommended!
2046,Blouse,3,Color faded after first wash.
2047,Dress,2,Size was too small.
2047,T-shirt,1,Color faded after first wash.
2048,Skirt,4,Not worth the price.
2048,Sweater,3,Material feels cheap.
2049,Jacket,3,Amazing fit and stylish.
2049,Skirt,3,Size was too small.
2050,Skirt,1,Material feels cheap.
2051,Skirt,4,Would buy again!
2052,Jeans,5,Would buy again!
2053,Jeans,4,Color faded after first wash.
2053,Shorts,5,Highly recommended!
2054,Shorts,3,Color faded after first wash.
2055,Skirt,3,Amazing fit and stylish.
2055,Shirt,1,Color faded after first wash.
2055,Jacket,1,Color faded after first wash.
2055,T-shirt,3,Size was too small.
2056,Blouse,2,Amazing fit and stylish.
2056,Blouse,5,Highly recommended!
2056,Sweater,4,Fabric is soft and comfortable.
2057,Dress,2,Highly recommended!
2057,Blouse,2,Color faded after first wash.
2057,T-shirt,2,"Great quality, loved it!"
2057,Jacket,1,Not worth the price.
2058,Jacket,4,Perfect for summer.
2059,Skirt,3,"Great quality, loved it!"
2059,Jeans,5,Fabric is soft and comfortable.
2059,Skirt,3,Would buy again!
2060,Jeans,3,Not worth the price.
2060,Dress,5,Size was too small.
2061,Jeans,2,Highly recommended!
2062,Sweater,2,Highly recommended!
2062,T-shirt,5,Highly recommended!
2062,Sweater,2,Would buy again!
2062,Jacket,5,Size was too small.
2063,Shorts,2,"Great quality, loved it!"
2063,Shirt,3,Not worth the price.
2063,Jacket,1,Highly recommended!
2063,Pants,2,Would buy again!
2064,Pants,4,Size was too small.
2065,Jacket,1,Perfect for summer.
2065,Sweater,1,Color faded after first wash.
2066,Skirt,4,Color faded after first wash.
2067,Skirt,3,"Great quality, loved it!"
2068,Shirt,3,Amazing fit and stylish.
2069,Skirt,5,Material feels cheap.
2069,Blouse,5,Not worth the price.
2070,Sweater,1,Size was too small.
2071,Skirt,2,Not worth the price.
2071,Sweater,3,Would buy again!
2072,Sweater,5,Highly recommended!
2072,Pants,4,Not worth the price.
2072,Jeans,5,Size was too small.
2073,Skirt,3,Amazing fit and stylish.
2073,T-shirt,2,Amazing fit and stylish.
2073,Shorts,1,Color faded after first wash.
2074,Dress,4,Material feels cheap.
2074,Pants,5,"Great quality, loved it!"
2074,Pants,1,"Great quality, loved it!"
2075,Blouse,3,Would buy again!
2076,Jacket,5,Fabric is soft and comfortable.
2077,Skirt,5,Highly recommended!
2078,Blouse,4,Amazing fit and stylish.
2078,Sweater,1,Highly recommended!
2079,Shorts,2,Size was too small.
2079,Dress,4,Material feels cheap.
2079,Dress,4,Not worth the price.
2079,Sweater,4,Color faded after first wash.
2080,Jacket,1,Would buy again!
2081,Sweater,1,Amazing fit and stylish.
2082,Jeans,3,"Great quality, loved it!"
2083,Shorts,1,Material feels cheap.
2084,Skirt,4,Material feels cheap.
2084,Blouse,1,Size was too small.
2084,Sweater,4,Highly recommended!
2084,Jacket,2,Material feels cheap.
2085,Pants,5,Material feels cheap.
2085,Shorts,1,Material feels cheap.
2085,Sweater,4,Amazing fit and stylish.
2086,Pants,5,Not worth the price.
2087,Skirt,5,Not worth the price.
2088,Shirt,3,Color faded after first wash.
2089,Dress,5,Not worth the price.
2090,Shorts,3,Color faded after first wash.
2091,Shorts,4,Color faded after first wash.
2092,Jacket,2,Amazing fit and stylish.
2092,Skirt,1,Color faded after first wash.
2092,Jeans,1,Not worth the price.
2092,Shorts,2,Amazing fit and stylish.
2093,Pants,1,Fabric is soft and comfortable.
2093,Jeans,4,Amazing fit and stylish.
2093,Skirt,2,Size was too small.
2094,Skirt,4,Amazing fit and stylish.
2094,Jacket,2,"Great quality, loved it!"
2094,Jacket,5,"Great quality, loved it!"
2094,Pants,2,Amazing fit and stylish.
2095,Jeans,2,Fabric is soft and comfortable.
2095,Dress,1,Not worth the price.
2095,T-shirt,3,Perfect for summer.
2096,Dress,3,Amazing fit and stylish.
2096,Shirt,4,Size was too small.
2096,Sweater,4,Fabric is soft and comfortable.
2096,Jacket,1,Fabric is soft and comfortable.
2097,Dress,5,"Great quality, loved it!"
2097,Jacket,4,"Great quality, loved it!"
2098,Jeans,1,Perfect for summer.
2098,Jeans,5,"Great quality, loved it!"
2098,Pants,1,Perfect for summer.
2098,Jacket,2,Amazing fit and stylish.
2099,Jeans,1,Would buy again!
2099,T-shirt,4,Color faded after first wash.
2099,Jacket,4,Not worth the price.
2100,Pants,4,Would buy again!
2100,Shirt,4,Perfect for summer.
2101,Dress,4,Not worth the price.
2101,Skirt,4,Size was too small.
2101,Pants,1,Color faded after first wash.
2102,T-shirt,2,Fabric is soft and comfortable.
2102,Sweater,3,Material feels cheap.
2103,Skirt,1,Material feels cheap.
2103,Dress,1,Fabric is soft and comfortable.
2103,Shorts,3,Color faded after first wash.
2103,Shirt,1,Color faded after first wash.
2104,T-shirt,1,Perfect for summer.
2104,Skirt,1,Not worth the price.
2105,Skirt,5,Color faded after first wash.
2105,Pants,3,Size was too small.
2106,Shorts,4,Color faded after first wash.
2107,T-shirt,5,Would buy again!
2108,Shirt,2,Size was too small.
2109,Blouse,1,Size was too small.
2110,T-shirt,3,Would buy again!
2111,Blouse,5,Not worth the price.
2112,Jacket,1,"Great quality, loved it!"
2113,Jeans,3,Would buy again!
2113,Shorts,1,Perfect for summer.
2113,Jeans,1,Would buy again!
2114,Sweater,3,Highly recommended!
2114,T-shirt,1,Amazing fit and stylish.
2114,Skirt,3,"Great quality, loved it!"
2115,Sweater,5,Amazing fit and stylish.
2115,Shorts,4,Highly recommended!
2115,Pants,3,Size was too small.
2115,Skirt,1,Fabric is soft and comfortable.
2116,T-shirt,4,Would buy again!
2117,Blouse,3,Perfect for summer.
2117,T-shirt,2,Fabric is soft and comfortable.
2118,Jeans,5,Material feels cheap.
2118,Sweater,5,Material feels cheap.
2118,Blouse,2,Size was too small.
2119,Jeans,3,Perfect for summer.
2120,T-shirt,4,Material feels cheap.
2120,Skirt,1,Perfect for summer.
2120,Jacket,3,"Great quality, loved it!"
2121,Sweater,5,Color faded after first wash.
2122,Pants,2,Amazing fit and stylish.
2122,Dress,3,Would buy again!
2122,Sweater,5,Would buy again!
2122,Blouse,3,Would buy again!
2123,Pants,5,Would buy again!
2123,T-shirt,1,Not worth the price.
2124,Jacket,4,Perfect for summer.
2124,Pants,1,"Great quality, loved it!"
2124,Skirt,2,Highly recommended!
2124,Skirt,1,Size was too small.
2125,Sweater,4,Color faded after first wash.
2126,Skirt,2,"Great quality, loved it!"
2127,Sweater,5,Amazing fit and stylish.
2128,Pants,5,Amazing fit and stylish.
2129,Jeans,4,Not worth the price.
2130,Blouse,3,Fabric is soft and comfortable.
2131,Pants,4,Color faded after first wash.
2131,Blouse,5,Material feels cheap.
2132,Sweater,4,Highly recommended!
2133,Blouse,3,Size was too small.
2134,Shorts,5,Color faded after first wash.
2134,Jeans,3,"Great quality, loved it!"
2134,Blouse,5,Perfect for summer.
2134,Shirt,5,Not worth the price.
2135,Shorts,4,Would buy again!
2135,Skirt,1,Perfect for summer.
2136,Dress,2,Would buy again!
2136,Shirt,3,Amazing fit and stylish.
2136,Skirt,3,Would buy again!
2136,Jacket,5,Not worth the price.
2137,Blouse,2,Material feels cheap.
2137,Jeans,3,Fabric is soft and comfortable.
2137,Shorts,1,Fabric is soft and comfortable.
2137,T-shirt,5,Not worth the price.
2138,Jacket,5,Perfect for summer.
2139,Sweater,5,Amazing fit and stylish.
2140,Dress,5,Material feels cheap.
2140,Skirt,2,"Great quality, loved it!"
2141,Jeans,5,Highly recommended!
2142,Sweater,1,Amazing fit and stylish.
2142,Skirt,2,Size was too small.
2142,Blouse,4,"Great quality, loved it!"
2142,Sweater,5,Fabric is soft and comfortable.
2143,Dress,3,Size was too small.
2144,Jacket,4,Would buy again!
2145,Pants,3,Size was too small.
2146,T-shirt,1,"Great quality, loved it!"
2147,Shirt,1,Not worth the price.
2147,T-shirt,4,Perfect for summer.
2147,Sweater,3,Perfect for summer.
2147,Jacket,3,Would buy again!
2148,Pants,3,Not worth the price.
2149,Shirt,1,Color faded after first wash.
2150,Jeans,5,Color faded after first wash.
2151,Skirt,4,Amazing fit and stylish.
2151,Blouse,5,Highly recommended!
2152,Jeans,1,Amazing fit and stylish.
2153,T-shirt,5,Size was too small.
2153,Skirt,1,Material feels cheap.
2153,Shirt,4,Color faded after first wash.
2154,Pants,5,Size was too small.
2154,Blouse,2,Size was too small.
2155,Shirt,4,Perfect for summer.
2155,Pants,1,"Great quality, loved it!"
2155,Dress,4,Color faded after first wash.
2155,Shirt,3,Not worth the price.
2156,Blouse,5,Amazing fit and stylish.
2157,Jacket,3,"Great quality, loved it!"
2157,Shorts,5,Fabric is soft and comfortable.
2157,T-shirt,4,Size was too small.
2157,Jacket,1,Perfect for summer.
2158,Skirt,3,Not worth the price.
2159,Shirt,2,Amazing fit and stylish.
2160,Skirt,4,Not worth the price.
2161,Skirt,1,Size was too small.
2161,Sweater,2,Would buy again!
2161,Jeans,3,Size was too small.
2162,Shirt,3,"Great quality, loved it!"
2163,Skirt,5,Material feels cheap.
2164,Blouse,5,"Great quality, loved it!"
2164,Sweater,2,Perfect for summer.
2164,T-shirt,1,Highly recommended!
2165,Blouse,5,Highly recommended!
2166,Sweater,5,Would buy again!
2166,Blouse,1,Perfect for summer.
2166,Skirt,5,Size was too small.
2167,T-shirt,2,"Great quality, loved it!"
2168,Dress,3,"Great quality, loved it!"
2168,Jeans,4,Not worth the price.
2168,Dress,2,Fabric is soft and comfortable.
2169,Jacket,1,Not worth the price.
2169,T-shirt,1,Perfect for summer.
2169,Jeans,4,Perfect for summer.
2169,Jacket,3,Amazing fit and stylish.
2170,Pants,5,"Great quality, loved it!"
2171,Blouse,2,Color faded after first wash.
2172,Jacket,4,Color faded after first wash.
2172,Jeans,1,Would buy again!
2173,Dress,5,"Great quality, loved it!"
2173,Pants,4,Color faded after first wash.
2173,Skirt,5,Perfect for summer.
2174,Pants,4,Not worth the price.
2174,Jacket,3,Perfect for summer.
2175,Dress,4,Highly recommended!
2176,T-shirt,1,Would buy again!
2176,Blouse,3,Perfect for summer.
2176,Pants,4,Highly recommended!
2176,T-shirt,5,Fabric is soft and comfortable.
2177,Dress,1,Fabric is soft and comfortable.
2178,Skirt,4,Material feels cheap.
2178,Skirt,5,Fabric is soft and comfortable.
2178,Dress,3,Fabric is soft and comfortable.
2178,Skirt,3,Size was too small.
2179,Sweater,3,Not worth the price.
2180,Jeans,1,Material feels cheap.
2181,T-shirt,5,Perfect for summer.
2182,Jacket,3,Would buy again!
2183,Shorts,2,Material feels cheap.
2184,Jeans,2,"Great quality, loved it!"
2185,Dress,1,Highly recommended!
2185,Dress,1,Would buy again!
2185,Jeans,4,Not worth the price.
2186,Jeans,5,Would buy again!
2186,T-shirt,2,Material feels cheap.
2187,Blouse,1,Not worth the price.
2187,Pants,2,Material feels cheap.
2188,T-shirt,4,Size was too small.
2189,Pants,2,Material feels cheap.
2189,Jeans,3,"Great quality, loved it!"
2189,Dress,3,Color faded after first wash.
2189,Pants,1,Amazing fit and stylish.
2190,Dress,4,"Great quality, loved it!"
2190,Skirt,4,Highly recommended!
2190,Blouse,5,Would buy again!
2191,Jeans,5,Amazing fit and stylish.
2192,T-shirt,1,"Great quality, loved it!"
2192,Shorts,3,Size was too small.
2192,Pants,3,Fabric is soft and comfortable.
2192,Skirt,4,Would buy again!
2193,Sweater,5,"Great quality, loved it!"
2194,Skirt,2,Size was too small.
2195,Sweater,1,Amazing fit and stylish.
2196,Skirt,4,Perfect for summer.
2196,Blouse,5,Amazing fit and stylish.
2197,Shorts,2,Highly recommended!
2198,Pants,4,Perfect for summer.
2198,Shirt,2,"Great quality, loved it!"
2199,Shorts,5,Color faded after first wash.
2200,Pants,3,Would buy again!
2201,Jacket,2,Fabric is soft and comfortable.
2202,Sweater,4,Fabric is soft and comfortable.
2202,Shirt,4,Size was too small.
2203,Blouse,5,Perfect for summer.
2203,Sweater,3,Not worth the price.
2203,Shorts,5,Perfect for summer.
2204,T-shirt,3,Perfect for summer.
2205,Jacket,5,Not worth the price.
2205,Jeans,2,Amazing fit and stylish.
2206,Shirt,1,Material feels cheap.
2207,Blouse,5,Fabric is soft and comfortable.
2208,Dress,4,Amazing fit and stylish.
2208,Jeans,4,Perfect for summer.
2209,Skirt,5,Fabric is soft and comfortable.
2210,Blouse,3,Highly recommended!
2211,Shorts,3,Material feels cheap.
2212,Jacket,5,Highly recommended!
2212,Jacket,5,Would buy again!
2213,Shirt,5,"Great quality, loved it!"
2213,Skirt,5,Color faded after first wash.
2213,Jacket,1,Perfect for summer.
2214,Jacket,4,Not worth the price.
2214,Pants,3,Material feels cheap.
2215,Pants,5,Fabric is soft and comfortable.
2216,Blouse,3,Highly recommended!
2216,Sweater,4,Highly recommended!
2216,Jeans,1,Not worth the price.
2216,Pants,5,"Great quality, loved it!"
2217,Pants,2,"Great quality, loved it!"
2217,Skirt,4,Not worth the price.
2217,Sweater,5,"Great quality, loved it!"
2218,Pants,2,Material feels cheap.
2219,Blouse,1,Perfect for summer.
2220,T-shirt,4,Amazing fit and stylish.
2221,Blouse,4,Perfect for summer.
2221,Jeans,2,Fabric is soft and comfortable.
2222,T-shirt,4,Size was too small.
2223,Blouse,2,Color faded after first wash.
2224,Pants,4,Fabric is soft and comfortable.
2224,Jeans,1,Highly recommended!
2224,Skirt,1,Amazing fit and stylish.
2225,Shorts,4,Fabric is soft and comfortable.
2226,Dress,3,Size was too small.
2226,Jeans,5,"Great quality, loved it!"
2226,Jacket,5,Color faded after first wash.
2227,Dress,4,Fabric is soft and comfortable.
2227,Jacket,4,Fabric is soft and comfortable.
2228,Pants,1,Would buy again!
2228,Pants,5,Highly recommended!
2228,Dress,5,Highly recommended!
2228,Blouse,3,Perfect for summer.
2229,Jacket,4,"Great quality, loved it!"
2229,Sweater,1,Color faded after first wash.
2229,Blouse,2,Amazing fit and stylish.
2229,Skirt,3,"Great quality, loved it!"
2230,Skirt,3,Size was too small.
2230,Dress,4,Not worth the price.
2230,T-shirt,2,Material feels cheap.
2230,Jeans,1,Fabric is soft and comfortable.
2231,Skirt,2,Would buy again!
2232,Shirt,5,Color faded after first wash.
2233,Jacket,4,Perfect for summer.
2234,Jacket,1,Highly recommended!
2234,Pants,3,Fabric is soft and comfortable.
2234,Blouse,3,"Great quality, loved it!"
2235,Dress,3,Would buy again!
2236,Jacket,3,Amazing fit and stylish.
2236,Dress,4,Color faded after first wash.
2237,Jacket,2,Amazing fit and stylish.
2237,Shorts,1,Would buy again!
2237,Shirt,5,Material feels cheap.
2238,Blouse,3,Size was too small.
2239,T-shirt,1,Amazing fit and stylish.
